"Family","FamilyRank","Action","Reason","Path","Name","Bytes","Size","FileCount","SizeScanCapped","LastWriteTime","AgeHours","Protected","Status","Message"
"report","27","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_vrn_vdf_user_review_final_lock_runs\RUN_20260615_173420_v0323_USER_REVIEW_FINAL_SEAL_LOCK\report","report","0","0 B","0","False","2026/6/15 下午 05:34:25","27.41","False","PENDING",""
"registry","27","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_vrn_vdf_user_review_final_lock_runs\RUN_20260615_173420_v0323_USER_REVIEW_FINAL_SEAL_LOCK\registry","registry","0","0 B","0","False","2026/6/15 下午 05:34:25","27.41","False","PENDING",""
"run_TS","60","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vdf_panorama_three_round_runs\RUN_20260524_053638","RUN_20260524_053638","0","0 B","0","False","2026/5/24 上午 05:36:48","567.37","False","PENDING",""
"report","5","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_anchor_matrix_runs\RUN_20260616_155851_v0342T_TURBO_ANCHOR_MATRIX\report","report","0","0 B","0","False","2026/6/16 下午 03:58:55","5","False","PENDING",""
"run_TS","59","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_vrn_vdf_panorama_startpoint_runs\RUN_20260524_065203","RUN_20260524_065203","0","0 B","0","False","2026/5/24 上午 06:52:11","566.11","False","PENDING",""
"report","9","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_project_review_runs\RUN_20260616_021235_v0340_PROJECT_RECORDS_DOCUMENTS_REVIEW\report","report","0","0 B","0","False","2026/6/16 上午 02:12:39","18.77","False","PENDING",""
"run_TS","7","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_vrn_master_final_audit_freeze_closeout_runs\RUN_20260602_050055","RUN_20260602_050055","0","0 B","0","False","2026/6/2 上午 05:00:58","351.96","False","PENDING",""
"via_vrn_full_integration_safe_TS","8","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_project_finish_runs\VIA_VRN_FULL_INTEGRATION_SAFE_20260428_115219","VIA_VRN_FULL_INTEGRATION_SAFE_20260428_115219","0","0 B","0","False","2026/4/28 上午 11:52:20","1185.11","False","PENDING",""
"via_panorama_hardgate_safe_fix_TS","8","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_panorama_hardgate_runs\VIA_PANORAMA_HARDGATE_SAFE_FIX_20260428_114736","VIA_PANORAMA_HARDGATE_SAFE_FIX_20260428_114736","0","0 B","0","False","2026/4/28 上午 11:47:36","1185.19","False","PENDING",""
"temp_only_output","6","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_vrn_final_yellow_core_financial_rescue_seal_runs\RUN_20260602_023831\TEMP_ONLY_OUTPUT","TEMP_ONLY_OUTPUT","0","0 B","0","False","2026/6/2 上午 02:38:37","354.34","False","PENDING",""
"registry","18","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_disk_guardian_runs\RUN_20260615_184533_v0330_DISK_GUARDIAN\registry","registry","0","0 B","0","False","2026/6/15 下午 06:45:38","26.22","False","PENDING",""
"report","18","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_disk_guardian_runs\RUN_20260615_184533_v0330_DISK_GUARDIAN\report","report","0","0 B","0","False","2026/6/15 下午 06:45:38","26.22","False","PENDING",""
"runtime","18","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_disk_guardian_runs\RUN_20260615_184533_v0330_DISK_GUARDIAN\runtime","runtime","0","0 B","0","False","2026/6/15 下午 06:45:38","26.22","False","PENDING",""
"run_TS","49","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_vrn_isolated_runtime_env_runs\RUN_20260601_023737","RUN_20260601_023737","0","0 B","0","False","2026/6/1 上午 02:37:40","378.35","False","PENDING",""
"report","14","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_onedrive_release_runs\RUN_20260615_224955_v0333_ONEDRIVE_LOCAL_SPACE_RELEASE\report","report","0","0 B","0","False","2026/6/15 下午 10:49:59","22.15","False","PENDING",""
"runtime","14","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_onedrive_release_runs\RUN_20260615_224955_v0333_ONEDRIVE_LOCAL_SPACE_RELEASE\runtime","runtime","0","0 B","0","False","2026/6/15 下午 10:49:59","22.15","False","PENDING",""
"registry","14","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_onedrive_release_runs\RUN_20260615_224955_v0333_ONEDRIVE_LOCAL_SPACE_RELEASE\registry","registry","0","0 B","0","False","2026/6/15 下午 10:49:59","22.15","False","PENDING",""
"via_vrn_full_integration_safe_TS","5","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_project_finish_runs\VIA_VRN_FULL_INTEGRATION_SAFE_20260503_135309","VIA_VRN_FULL_INTEGRATION_SAFE_20260503_135309","0","0 B","0","False","2026/5/3 下午 01:53:09","1063.1","False","PENDING",""
"registry","9","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_project_review_runs\RUN_20260616_021235_v0340_PROJECT_RECORDS_DOCUMENTS_REVIEW\registry","registry","0","0 B","0","False","2026/6/16 上午 02:12:39","18.77","False","PENDING",""
"runtime","9","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_project_review_runs\RUN_20260616_021235_v0340_PROJECT_RECORDS_DOCUMENTS_REVIEW\runtime","runtime","0","0 B","0","False","2026/6/16 上午 02:12:39","18.77","False","PENDING",""
"via_vrn_full_integration_safe_TS","4","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_project_finish_runs\VIA_VRN_FULL_INTEGRATION_SAFE_20260503_160120","VIA_VRN_FULL_INTEGRATION_SAFE_20260503_160120","0","0 B","0","False","2026/5/3 下午 04:01:20","1060.96","False","PENDING",""
"registry","25","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_vrn_vdf_manual_review_digest_runs\RUN_20260615_175021_v0324_MANUAL_REVIEW_DIGEST\registry","registry","0","0 B","0","False","2026/6/15 下午 05:50:24","27.14","False","PENDING",""
"via_env_partition_TS","4","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_env_partition_runs\VIA_ENV_PARTITION_20260506_145219","VIA_ENV_PARTITION_20260506_145219","0","0 B","0","False","2026/5/6 下午 02:52:23","990.11","False","PENDING",""
"registry","6","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_anchor_matrix_runs\RUN_20260616_154530_v0342_ANCHOR_MATRIX_FINAL_PANORAMA\registry","registry","0","0 B","0","False","2026/6/16 下午 03:45:34","5.22","False","PENDING",""
"report","6","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_anchor_matrix_runs\RUN_20260616_154530_v0342_ANCHOR_MATRIX_FINAL_PANORAMA\report","report","0","0 B","0","False","2026/6/16 下午 03:45:34","5.22","False","PENDING",""
"runtime","6","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_via_anchor_matrix_runs\RUN_20260616_154530_v0342_ANCHOR_MATRIX_FINAL_PANORAMA\runtime","runtime","0","0 B","0","False","2026/6/16 下午 03:45:34","5.22","False","PENDING",""
"vdf_vX_ui_TS","4","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_module_check_runs\VDF_V7_UI_20260421_221024","VDF_V7_UI_20260421_221024","0","0 B","0","False","2026/4/21 下午 10:10:28","1342.81","False","PENDING",""
"runtime","27","SAFE_DELETE_GENERATED_ARTIFACT","SAFE_GENERATED_ARTIFACT","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_vrn_vdf_user_review_final_lock_runs\RUN_20260615_173420_v0323_USER_REVIEW_FINAL_SEAL_LOCK\runtime","runtime","0","0 B","0","False","2026/6/15 下午 05:34:25","27.41","False","PENDING",""
